Unnamed: 0.1;Unnamed: 0;article;vehicleClass;amount;points;Case ID;Activity;Resource;lastSent;notificationType;dismissal;expense;time:timestamp;label;relative_timestamp_from_start;relative_timestamp_from_previous_activity;concept:name;case:concept:name;case:label
18646;;;A;45.38006210327149;;GEN5059;Create Fine;;;;;;2010-05-17 18:16:38;regular;469096.63333333336;0.0;Create Fine;GEN5059;regular
18647;;;A;45.38006210327149;;GEN5059;Send Fine;;;;;;2010-08-06 10:35:25;regular;469096.63333333336;116178.78333333334;Send Fine;GEN5059;regular
18648;;;A;45.38006210327149;;GEN5059;Insert Fine Notification;;;;;;2010-08-25 07:34:45;regular;469096.63333333336;27179.33333333333;Insert Fine Notification;GEN5059;regular
18649;;;A;45.38006210327149;;GEN5059;Add penalty;;;;;;2010-10-22 13:45:53;regular;469096.63333333336;83891.13333333333;Add penalty;GEN5059;regular
18650;;;A;46.34063720703125;;GEN5060;Create Fine;;;;;;2010-05-10 02:50:15;regular;458090.25;0.0;Create Fine;GEN5060;regular
18651;;;A;46.34063720703125;;GEN5060;Send Fine;;;;;;2010-07-31 23:07:52;regular;458090.25;119297.61666666668;Send Fine;GEN5060;regular
18652;;;A;46.34063720703125;;GEN5060;Insert Fine Notification;;;;;;2010-08-19 01:29:02;regular;458090.25;26061.166666666668;Insert Fine Notification;GEN5060;regular
18653;;;A;46.34063720703125;;GEN5060;Add penalty;;;;;;2010-10-16 22:02:02;regular;458090.25;84753.0;Add penalty;GEN5060;regular
18654;;;A;41.25204849243164;;GEN5061;Create Fine;;;;;;2010-03-07 18:12:00;regular;366852.0;0.0;Create Fine;GEN5061;regular
18655;;;A;41.25204849243164;;GEN5061;Send Fine;;;;;;2010-06-04 12:52:41;regular;366852.0;127840.68333333332;Send Fine;GEN5061;regular
18656;;;A;41.25204849243164;;GEN5061;Insert Fine Notification;;;;;;2010-06-20 06:07:29;regular;366852.0;22634.8;Insert Fine Notification;GEN5061;regular
18657;;;A;41.25204849243164;;GEN5061;Payment;;;;;;2010-07-16 10:39:51;regular;366852.0;37712.36666666667;Payment;GEN5061;regular
18658;;;A;41.25204849243164;;GEN5061;Add penalty;;;;;;2010-08-18 11:34:42;regular;366852.0;47574.85;Add penalty;GEN5061;regular
18659;;;A;41.25204849243164;;GEN5061;Payment;;;;;;2010-11-11 18:22:40;regular;366852.0;122807.96666666666;Payment;GEN5061;regular
18660;;;A;44.835880279541016;;GEN5062;Create Fine;;;;;;2010-05-11 17:18:45;regular;460398.75;0.0;Create Fine;GEN5062;regular
18661;;;A;44.835880279541016;;GEN5062;Send Fine;;;;;;2010-07-31 19:57:20;regular;460398.75;116798.58333333331;Send Fine;GEN5062;regular
18662;;;A;44.835880279541016;;GEN5062;Insert Fine Notification;;;;;;2010-08-19 01:35:55;regular;460398.75;26258.58333333333;Insert Fine Notification;GEN5062;regular
18663;;;A;44.835880279541016;;GEN5062;Add penalty;;;;;;2010-10-16 06:53:15;regular;460398.75;83837.33333333333;Add penalty;GEN5062;regular
18664;;;A;44.8624153137207;;GEN5063;Create Fine;;;;;;2010-05-11 05:51:45;regular;459711.75;0.0;Create Fine;GEN5063;regular
18665;;;A;44.8624153137207;;GEN5063;Send Fine;;;;;;2010-07-29 22:16:43;regular;459711.75;114744.96666666666;Send Fine;GEN5063;regular
18666;;;A;44.8624153137207;;GEN5063;Insert Fine Notification;;;;;;2010-08-17 20:27:47;regular;459711.75;27251.066666666666;Insert Fine Notification;GEN5063;regular
18667;;;A;44.8624153137207;;GEN5063;Add penalty;;;;;;2010-10-15 02:18:57;regular;459711.75;83871.16666666667;Add penalty;GEN5063;regular
18668;;;A;44.53609848022461;;GEN5064;Create Fine;;;;;;2010-04-14 07:03:38;regular;420903.63333333336;0.0;Create Fine;GEN5064;regular
18669;;;A;44.53609848022461;;GEN5064;Send Fine;;;;;;2010-06-25 23:14:39;regular;420903.63333333336;104651.01666666666;Send Fine;GEN5064;regular
18670;;;A;44.53609848022461;;GEN5064;Insert Fine Notification;;;;;;2010-07-16 16:36:10;regular;420903.63333333336;29841.516666666663;Insert Fine Notification;GEN5064;regular
18671;;;A;44.53609848022461;;GEN5064;Add penalty;;;;;;2010-09-13 04:11:28;regular;420903.63333333336;84215.3;Add penalty;GEN5064;regular
18672;;;A;44.76793670654297;;GEN5065;Create Fine;;;;;;2010-09-29 17:26:00;regular;663446.0;0.0;Create Fine;GEN5065;regular
18673;;;A;44.76793670654297;;GEN5065;Send Fine;;;;;;2010-12-29 01:53:01;regular;663446.0;130107.01666666666;Send Fine;GEN5065;regular
18674;;;A;44.76793670654297;;GEN5065;Insert Fine Notification;;;;;;2011-01-15 14:08:44;regular;663446.0;25215.716666666667;Insert Fine Notification;GEN5065;regular
18675;;;A;44.76793670654297;;GEN5065;Add penalty;;;;;;2011-03-15 04:52:38;regular;663446.0;84403.9;Add penalty;GEN5065;regular
18676;;;A;45.738548278808594;;GEN5066;Create Fine;;;;;;2010-04-26 09:06:15;regular;438306.25;0.0;Create Fine;GEN5066;regular
18677;;;A;45.738548278808594;;GEN5066;Send Fine;;;;;;2010-07-18 05:53:23;regular;438306.25;119327.13333333332;Send Fine;GEN5066;regular
18678;;;A;45.738548278808594;;GEN5066;Insert Fine Notification;;;;;;2010-08-05 08:44:08;regular;438306.25;26090.75;Insert Fine Notification;GEN5066;regular
18679;;;A;45.738548278808594;;GEN5066;Add penalty;;;;;;2010-10-02 18:02:16;regular;438306.25;84078.13333333333;Add penalty;GEN5066;regular
18680;;;A;44.60203552246094;;GEN5067;Create Fine;;;;;;2010-05-16 05:53:00;regular;466913.0;0.0;Create Fine;GEN5067;regular
18681;;;A;44.60203552246094;;GEN5067;Send Fine;;;;;;2010-08-07 17:30:50;regular;466913.0;120217.83333333331;Send Fine;GEN5067;regular
18682;;;A;44.60203552246094;;GEN5067;Insert Fine Notification;;;;;;2010-08-26 04:55:33;regular;466913.0;26604.716666666667;Insert Fine Notification;GEN5067;regular
18683;;;A;44.60203552246094;;GEN5067;Add penalty;;;;;;2010-10-23 19:09:29;regular;466913.0;84373.93333333333;Add penalty;GEN5067;regular
18684;;;A;41.47608947753906;;GEN5068;Create Fine;;;;;;2010-01-22 13:32:38;regular;303212.63333333336;0.0;Create Fine;GEN5068;regular
18685;;;A;41.47608947753906;;GEN5068;Send Fine;;;;;;2010-03-14 10:21:33;regular;303212.63333333336;73248.91666666667;Send Fine;GEN5068;regular
18686;;;A;41.47608947753906;;GEN5068;Payment;;;;;;2010-04-20 02:47:46;regular;303212.63333333336;52826.21666666667;Payment;GEN5068;regular
18687;;;A;36.799991607666016;;GEN5069;Create Fine;;;;;;2011-07-27 22:01:38;regular;1097161.6333333333;0.0;Create Fine;GEN5069;regular
18688;;;A;36.799991607666016;;GEN5069;Payment;;;;;;2011-08-08 20:39:48;regular;1097161.6333333333;17198.166666666668;Payment;GEN5069;regular
18689;;;A;34.46601867675781;;GEN5070;Create Fine;;;;;;2011-07-29 16:21:28;regular;1099701.4666666666;0.0;Create Fine;GEN5070;regular
18690;;;A;34.46601867675781;;GEN5070;Payment;;;;;;2011-08-08 22:32:21;regular;1099701.4666666666;14770.883333333331;Payment;GEN5070;regular
18691;;;A;41.77213668823242;;GEN5071;Create Fine;;;;;;2009-11-28 15:24:43;regular;224124.71666666667;0.0;Create Fine;GEN5071;regular
18692;;;A;41.77213668823242;;GEN5071;Send Fine;;;;;;2010-01-30 12:27:52;regular;224124.71666666667;90543.15;Send Fine;GEN5071;regular
18693;;;A;41.77213668823242;;GEN5071;Payment;;;;;;2010-04-11 22:17:13;regular;224124.71666666667;102829.35;Payment;GEN5071;regular
18694;;;A;43.79611206054688;;GEN5072;Create Fine;;;;;;2010-06-24 22:07:00;regular;524047.0;0.0;Create Fine;GEN5072;regular
18695;;;A;43.79611206054688;;GEN5072;Send Fine;;;;;;2010-09-21 17:53:19;regular;524047.0;127906.31666666668;Send Fine;GEN5072;regular
18696;;;A;43.79611206054688;;GEN5072;Insert Fine Notification;;;;;;2010-10-06 04:43:17;regular;524047.0;20809.966666666667;Insert Fine Notification;GEN5072;regular
18697;;;A;43.79611206054688;;GEN5072;Add penalty;;;;;;2010-11-27 16:48:57;regular;524047.0;75605.66666666667;Add penalty;GEN5072;regular
18698;;;A;43.79611206054688;;GEN5072;Payment;;;;;;2011-01-06 18:00:31;regular;524047.0;57671.566666666666;Payment;GEN5072;regular
18699;;;A;43.79611206054688;;GEN5072;Payment;;;;;;2011-03-28 12:15:03;regular;524047.0;116294.53333333334;Payment;GEN5072;regular
18700;;;A;44.546531677246094;;GEN5073;Create Fine;;;;;;2010-06-04 21:37:53;regular;495217.88333333336;0.0;Create Fine;GEN5073;regular
18701;;;A;44.546531677246094;;GEN5073;Send Fine;;;;;;2010-08-28 08:43:16;regular;495217.88333333336;121625.38333333332;Send Fine;GEN5073;regular
18702;;;A;44.546531677246094;;GEN5073;Insert Fine Notification;;;;;;2010-09-15 17:38:56;regular;495217.88333333336;26455.666666666668;Insert Fine Notification;GEN5073;regular
18703;;;A;44.546531677246094;;GEN5073;Add penalty;;;;;;2010-11-13 08:32:30;regular;495217.88333333336;84413.56666666667;Add penalty;GEN5073;regular
18704;;;A;46.14323043823242;;GEN5074;Create Fine;;;;;;2010-04-24 21:28:15;regular;436168.25;0.0;Create Fine;GEN5074;regular
18705;;;A;46.14323043823242;;GEN5074;Send Fine;;;;;;2010-07-16 10:55:58;regular;436168.25;118887.71666666666;Send Fine;GEN5074;regular
18706;;;A;46.14323043823242;;GEN5074;Insert Fine Notification;;;;;;2010-08-03 16:22:24;regular;436168.25;26246.43333333333;Insert Fine Notification;GEN5074;regular
18707;;;A;46.14323043823242;;GEN5074;Add penalty;;;;;;2010-09-30 13:25:38;regular;436168.25;83343.23333333334;Add penalty;GEN5074;regular
18708;;;A;43.62815856933594;;GEN5075;Create Fine;;;;;;2009-09-28 11:32:53;regular;136052.88333333333;0.0;Create Fine;GEN5075;regular
18709;;;A;43.62815856933594;;GEN5075;Send Fine;;;;;;2009-11-30 00:32:04;regular;136052.88333333333;90059.18333333333;Send Fine;GEN5075;regular
18710;;;A;43.62815856933594;;GEN5075;Payment;;;;;;2010-01-03 16:30:53;regular;136052.88333333333;49918.816666666666;Payment;GEN5075;regular
18711;;;A;37.607051849365234;;GEN5076;Create Fine;;;;;;2011-07-12 18:46:53;regular;1075366.8833333333;0.0;Create Fine;GEN5076;regular
18712;;;A;37.607051849365234;;GEN5076;Payment;;;;;;2011-07-25 14:54:23;regular;1075366.8833333333;18487.5;Payment;GEN5076;regular
18713;;;A;47.50404739379883;;GEN5077;Create Fine;;;;;;2010-04-28 00:50:15;regular;440690.25;0.0;Create Fine;GEN5077;regular
18714;;;A;47.50404739379883;;GEN5077;Send Fine;;;;;;2010-07-19 05:39:35;regular;440690.25;118369.33333333331;Send Fine;GEN5077;regular
18715;;;A;47.50404739379883;;GEN5077;Insert Fine Notification;;;;;;2010-08-06 06:44:17;regular;440690.25;25984.7;Insert Fine Notification;GEN5077;regular
18716;;;A;47.50404739379883;;GEN5077;Add penalty;;;;;;2010-10-03 16:41:16;regular;440690.25;84116.98333333334;Add penalty;GEN5077;regular
18717;;;A;37.55281448364258;;GEN5078;Create Fine;;;;;;2011-06-28 22:01:38;regular;1055401.6333333333;0.0;Create Fine;GEN5078;regular
18718;;;A;37.55281448364258;;GEN5078;Payment;;;;;;2011-07-12 16:03:14;regular;1055401.6333333333;19801.6;Payment;GEN5078;regular
18719;;;A;45.05619812011719;;GEN5079;Create Fine;;;;;;2010-05-04 10:42:30;regular;449922.5;0.0;Create Fine;GEN5079;regular
18720;;;A;45.05619812011719;;GEN5079;Send Fine;;;;;;2010-07-26 12:38:12;regular;449922.5;119635.7;Send Fine;GEN5079;regular
18721;;;A;45.05619812011719;;GEN5079;Insert Fine Notification;;;;;;2010-08-13 13:55:15;regular;449922.5;25997.05;Insert Fine Notification;GEN5079;regular
18722;;;A;45.05619812011719;;GEN5079;Add penalty;;;;;;2010-10-10 13:52:12;regular;449922.5;83516.95;Add penalty;GEN5079;regular
18723;;;A;35.17095184326172;;GEN5080;Create Fine;;;;;;2011-07-27 04:55:08;regular;1096135.1333333333;0.0;Create Fine;GEN5080;regular
18724;;;A;35.17095184326172;;GEN5080;Payment;;;;;;2011-08-07 02:37:27;regular;1096135.1333333333;15702.316666666668;Payment;GEN5080;regular
18725;;;A;45.748477935791016;;GEN5081;Create Fine;;;;;;2010-05-15 08:19:15;regular;465619.25;0.0;Create Fine;GEN5081;regular
18726;;;A;45.748477935791016;;GEN5081;Send Fine;;;;;;2010-08-04 09:09:03;regular;465619.25;116689.8;Send Fine;GEN5081;regular
18727;;;A;45.748477935791016;;GEN5081;Insert Fine Notification;;;;;;2010-08-22 14:14:26;regular;465619.25;26225.38333333333;Insert Fine Notification;GEN5081;regular
18728;;;A;45.748477935791016;;GEN5081;Add penalty;;;;;;2010-10-19 16:37:26;regular;465619.25;83663.0;Add penalty;GEN5081;regular
18729;;;A;40.75946807861328;;GEN5082;Create Fine;;;;;;2010-04-01 07:05:08;regular;402185.13333333336;0.0;Create Fine;GEN5082;regular
18730;;;A;40.75946807861328;;GEN5082;Send Fine;;;;;;2010-05-20 21:38:00;regular;402185.13333333336;71432.86666666667;Send Fine;GEN5082;regular
18731;;;A;40.75946807861328;;GEN5082;Payment;;;;;;2010-06-27 09:29:00;regular;402185.13333333336;53991.0;Payment;GEN5082;regular
18732;;;A;34.01446533203125;;GEN5083;Create Fine;;;;;;2011-07-29 02:18:23;regular;1098858.3833333333;0.0;Create Fine;GEN5083;regular
18733;;;A;34.01446533203125;;GEN5083;Payment;;;;;;2011-08-07 05:06:36;regular;1098858.3833333333;13128.216666666667;Payment;GEN5083;regular
18734;;;A;39.623931884765625;;GEN5084;Create Fine;;;;;;2010-06-27 06:09:45;regular;527409.75;0.0;Create Fine;GEN5084;regular
18735;;;A;39.623931884765625;;GEN5084;Payment;;;;;;2010-07-29 15:13:17;regular;527409.75;46623.53333333333;Payment;GEN5084;regular
18736;;;A;36.99996566772461;;GEN5085;Create Fine;;;;;;2011-07-07 01:44:23;regular;1067144.3833333333;0.0;Create Fine;GEN5085;regular
18737;;;A;36.99996566772461;;GEN5085;Payment;;;;;;2011-07-19 09:17:00;regular;1067144.3833333333;17732.616666666665;Payment;GEN5085;regular
18738;;;A;44.56652069091797;;GEN5086;Create Fine;;;;;;2010-05-10 23:04:00;regular;459304.0;0.0;Create Fine;GEN5086;regular
18739;;;A;44.56652069091797;;GEN5086;Send Fine;;;;;;2010-08-01 19:04:24;regular;459304.0;119280.4;Send Fine;GEN5086;regular
18740;;;A;44.56652069091797;;GEN5086;Insert Fine Notification;;;;;;2010-08-20 03:23:26;regular;459304.0;26419.033333333333;Insert Fine Notification;GEN5086;regular
18741;;;A;44.56652069091797;;GEN5086;Add penalty;;;;;;2010-10-17 17:52:01;regular;459304.0;84388.58333333333;Add penalty;GEN5086;regular
18742;;;A;46.07899856567383;;GEN5087;Create Fine;;;;;;2011-03-25 14:23:23;regular;918143.3833333332;0.0;Create Fine;GEN5087;regular
18743;;;A;46.07899856567383;;GEN5087;Send Fine;;;;;;2011-06-30 08:33:29;regular;918143.3833333332;139330.1;Send Fine;GEN5087;regular
18744;;;A;46.07899856567383;;GEN5087;Insert Fine Notification;;;;;;2011-07-16 07:04:47;regular;918143.3833333332;22951.3;Insert Fine Notification;GEN5087;regular
18745;;;A;46.07899856567383;;GEN5087;Add penalty;;;;;;2011-09-12 21:40:18;regular;918143.3833333332;84395.51666666666;Add penalty;GEN5087;regular
18746;;;A;46.07899856567383;;GEN5087;Payment;;;;;;2012-05-26 05:13:55;regular;918143.3833333332;369093.6166666666;Payment;GEN5087;regular
18747;;;A;44.31822967529297;;GEN5088;Create Fine;;;;;;2010-04-30 15:35:23;regular;444455.38333333336;0.0;Create Fine;GEN5088;regular
18748;;;A;44.31822967529297;;GEN5088;Send Fine;;;;;;2010-07-22 12:23:24;regular;444455.38333333336;119328.01666666666;Send Fine;GEN5088;regular
18749;;;A;44.31822967529297;;GEN5088;Insert Fine Notification;;;;;;2010-08-09 13:55:26;regular;444455.38333333336;26012.033333333333;Insert Fine Notification;GEN5088;regular
18750;;;A;44.31822967529297;;GEN5088;Add penalty;;;;;;2010-10-07 07:32:55;regular;444455.38333333336;84577.48333333334;Add penalty;GEN5088;regular
18751;;;A;35.65166091918945;;GEN5089;Create Fine;;;;;;2011-07-29 01:30:23;regular;1098810.3833333333;0.0;Create Fine;GEN5089;regular
18752;;;A;35.65166091918945;;GEN5089;Payment;;;;;;2011-08-09 10:25:26;regular;1098810.3833333333;16375.05;Payment;GEN5089;regular
18753;;;A;46.82307434082031;;GEN5090;Create Fine;;;;;;2010-06-08 05:58:30;regular;500038.5;0.0;Create Fine;GEN5090;regular
18754;;;A;46.82307434082031;;GEN5090;Send Fine;;;;;;2010-09-01 04:56:42;regular;500038.5;122338.2;Send Fine;GEN5090;regular
18755;;;A;46.82307434082031;;GEN5090;Insert Fine Notification;;;;;;2010-09-19 10:01:43;regular;500038.5;26225.016666666663;Insert Fine Notification;GEN5090;regular
18756;;;A;46.82307434082031;;GEN5090;Add penalty;;;;;;2010-11-16 21:08:03;regular;500038.5;84186.33333333333;Add penalty;GEN5090;regular
18757;;;A;37.34626770019531;;GEN5091;Create Fine;;;;;;2011-07-08 02:22:08;regular;1068622.1333333333;0.0;Create Fine;GEN5091;regular
18758;;;A;37.34626770019531;;GEN5091;Payment;;;;;;2011-07-21 21:44:38;regular;1068622.1333333333;19882.5;Payment;GEN5091;regular
18759;;;A;44.83804321289063;;GEN5092;Create Fine;;;;;;2010-12-12 07:43:53;regular;769423.8833333333;0.0;Create Fine;GEN5092;regular
18760;;;A;44.83804321289063;;GEN5092;Send Fine;;;;;;2011-03-12 18:33:50;regular;769423.8833333333;130249.95;Send Fine;GEN5092;regular
18761;;;A;44.83804321289063;;GEN5092;Insert Fine Notification;;;;;;2011-03-30 00:00:38;regular;769423.8833333333;24806.8;Insert Fine Notification;GEN5092;regular
18762;;;A;44.83804321289063;;GEN5092;Add penalty;;;;;;2011-05-27 12:47:54;regular;769423.8833333333;84287.26666666666;Add penalty;GEN5092;regular
18763;;;A;45.28128433227539;;GEN5093;Create Fine;;;;;;2010-04-29 11:47:53;regular;442787.88333333336;0.0;Create Fine;GEN5093;regular
18764;;;A;45.28128433227539;;GEN5093;Send Fine;;;;;;2010-07-21 04:13:05;regular;442787.88333333336;119065.2;Send Fine;GEN5093;regular
18765;;;A;45.28128433227539;;GEN5093;Insert Fine Notification;;;;;;2010-08-08 02:56:13;regular;442787.88333333336;25843.13333333333;Insert Fine Notification;GEN5093;regular
18766;;;A;45.28128433227539;;GEN5093;Add penalty;;;;;;2010-10-05 04:48:59;regular;442787.88333333336;83632.76666666666;Add penalty;GEN5093;regular
18767;;;A;46.38758850097656;;GEN5094;Create Fine;;;;;;2010-11-18 13:17:23;regular;735197.3833333333;0.0;Create Fine;GEN5094;regular
18768;;;A;46.38758850097656;;GEN5094;Send Fine;;;;;;2011-02-14 13:35:56;regular;735197.3833333333;126738.55;Send Fine;GEN5094;regular
18769;;;A;46.38758850097656;;GEN5094;Insert Fine Notification;;;;;;2011-02-28 21:56:41;regular;735197.3833333333;20660.75;Insert Fine Notification;GEN5094;regular
18770;;;A;46.38758850097656;;GEN5094;Add penalty;;;;;;2011-04-28 18:58:08;regular;735197.3833333333;84781.45;Add penalty;GEN5094;regular
18771;;;A;46.38758850097656;;GEN5094;Payment;;;;;;2011-06-26 13:35:29;regular;735197.3833333333;84637.35;Payment;GEN5094;regular
18772;;;A;34.65399169921875;;GEN5095;Create Fine;;;;;;2011-07-29 16:46:57;regular;1099726.95;0.0;Create Fine;GEN5095;regular
18773;;;A;34.65399169921875;;GEN5095;Payment;;;;;;2011-08-08 22:38:54;regular;1099726.95;14751.95;Payment;GEN5095;regular
18774;;;A;37.31014251708984;;GEN5096;Create Fine;;;;;;2011-07-14 00:26:53;regular;1077146.8833333333;0.0;Create Fine;GEN5096;regular
18775;;;A;37.31014251708984;;GEN5096;Payment;;;;;;2011-07-27 07:01:35;regular;1077146.8833333333;19114.7;Payment;GEN5096;regular
18776;;;A;44.84721374511719;;GEN5097;Create Fine;;;;;;2010-05-03 02:57:45;regular;448017.75;0.0;Create Fine;GEN5097;regular
18777;;;A;44.84721374511719;;GEN5097;Send Fine;;;;;;2010-07-24 22:16:22;regular;448017.75;119238.61666666668;Send Fine;GEN5097;regular
18778;;;A;44.84721374511719;;GEN5097;Insert Fine Notification;;;;;;2010-08-12 02:38:41;regular;448017.75;26182.316666666666;Insert Fine Notification;GEN5097;regular
18779;;;A;44.84721374511719;;GEN5097;Add penalty;;;;;;2010-10-09 14:30:36;regular;448017.75;84231.91666666667;Add penalty;GEN5097;regular
18780;;;A;44.5670280456543;;GEN5098;Create Fine;;;;;;2010-05-03 02:08:30;regular;447968.5;0.0;Create Fine;GEN5098;regular
18781;;;A;44.5670280456543;;GEN5098;Send Fine;;;;;;2010-07-25 18:01:02;regular;447968.5;120472.53333333334;Send Fine;GEN5098;regular
18782;;;A;44.5670280456543;;GEN5098;Insert Fine Notification;;;;;;2010-08-12 20:32:54;regular;447968.5;26071.866666666665;Insert Fine Notification;GEN5098;regular
18783;;;A;44.5670280456543;;GEN5098;Add penalty;;;;;;2010-10-09 21:06:29;regular;447968.5;83553.58333333333;Add penalty;GEN5098;regular
18784;;;A;44.72932052612305;;GEN5099;Create Fine;;;;;;2010-01-02 12:55:45;regular;274375.75;0.0;Create Fine;GEN5099;regular
18785;;;A;44.72932052612305;;GEN5099;Send Fine;;;;;;2010-03-07 21:05:29;regular;274375.75;92649.73333333334;Send Fine;GEN5099;regular
18786;;;A;44.72932052612305;;GEN5099;Payment;;;;;;2010-04-09 05:05:19;regular;274375.75;46559.833333333336;Payment;GEN5099;regular
18787;;;A;34.48808288574219;;GEN5100;Create Fine;;;;;;2011-07-29 15:48:38;regular;1099668.6333333333;0.0;Create Fine;GEN5100;regular
18788;;;A;34.48808288574219;;GEN5100;Payment;;;;;;2011-08-08 11:55:31;regular;1099668.6333333333;14166.883333333331;Payment;GEN5100;regular
18789;;;A;41.65312194824219;;GEN5101;Create Fine;;;;;;2011-07-23 01:09:38;regular;1090149.6333333333;0.0;Create Fine;GEN5101;regular
18790;;;A;41.65312194824219;;GEN5101;Send Fine;;;;;;2011-10-28 21:32:15;regular;1090149.6333333333;140902.61666666667;Send Fine;GEN5101;regular
18791;;;A;41.65312194824219;;GEN5101;Insert Fine Notification;;;;;;2011-11-12 04:11:06;regular;1090149.6333333333;20558.85;Insert Fine Notification;GEN5101;regular
